ID,Year,Loan Limit,Gender,Approved in Advance,Loan Type,Loan Purpose,Credit Worthiness,Open Credit,Business Or Commercial,Loan Amount,Rate of Interest,Interest rate spread,Upfront charges,Term(months),Negative Ammortization,Interest Only,Lump Sum Payment,Property Value,Construction Type,Occupancy Type,Secured by,Total Units,Income,Credit Type,Credit Score,Co-applicant Credit Type,Min Age,Max Age,Submission of Application,Loan to Value,Region,Default Status,Debt-to-Income Ratio,LTV Risk Bucket,Credit Score Bucket,i
136264,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$256,500.00",3.99%,0.4317,"$2,609.92",360,No,Yes,No,"$378,000.00",Site-Built,Principal Residence,home,1U,"$4,860.00",CIB,823,CIB,55,,Yes,67.85714286,South,No,32,Moderate,Excellent,
98619,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$106,500.00",4.13%,0.7572,"$3,267.80",360,Yes,Yes,No,"$168,000.00",Site-Built,Principal Residence,home,1U,"$3,540.00",EXP,874,EXP,65,,Yes,63.39285714,South,No,31,Moderate,Excellent,
50465,2019,Conforming Loan,Female,Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$366,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$708,000.00",Site-Built,Investment Property,home,1U,"$23,880.00",EXP,692,CIB,45,,No,51.76553672,North,Yes,38,Low,Good ,
96570,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$206,500.00",3.88%,0.281,"$4,107.25",324,No,No,No,"$298,000.00",Site-Built,Principal Residence,home,1U,"$2,820.00",CRIF,842,CIB,45,,Yes,69.29530201,North,No,36,Moderate,Excellent,
164412,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$216,500.00",3.99%,0.3831,$0.00,360,Yes,No,No,"$528,000.00",Site-Built,Principal Residence,home,1U,"$13,740.00",CIB,559,EXP,55,,Yes,41.00378788,North,Yes,20,Low,Poor ,
26824,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$586,500.00",3.99%,0.4223,"$1,723.47",360,No,No,No,"$628,000.00",Site-Built,Principal Residence,home,1U,"$11,160.00",EXP,704,EXP,35,,No,93.39171975,North,No,26,High,Good ,
57840,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$346,500.00",3.99%,0.3831,$0.00,180,No,No,Yes,"$418,000.00",Site-Built,Principal Residence,home,1U,"$9,120.00",EQUI,825,EXP,55,,Yes,82.89473684,South,Yes,39,High,Excellent,
152926,2019,Conforming Loan,Female,Pre-Approved,Conventional,Refinancing,Standard,No,No,"$406,500.00",4.50%,0.9411,"$2,719.00",360,No,No,No,"$548,000.00",Site-Built,Principal Residence,home,1U,"$8,040.00",CIB,770,EXP,55,,No,74.17883212,South,No,49,Moderate,Very Good,
154563,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$196,500.00",3.99%,0.3831,$0.00,180,No,No,Yes,"$378,000.00",Site-Built,Principal Residence,home,1U,"$5,880.00",CIB,526,CIB,55,,Yes,51.98412698,North,Yes,34,Low,Poor ,
58365,2019,Conforming Loan,Joint,Pre-Approved,Federal Housing Administration,Home Purchase,Standard,No,Yes,"$546,500.00",3.99%,0.9948,$0.00,360,No,No,No,"$578,000.00",Site-Built,Principal Residence,home,1U,"$9,060.00",CIB,511,EXP,25,,No,94.55017301,North,No,39,High,Poor ,
168228,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$366,500.00",2.75%,-0.4269,$795.00,360,No,No,No,"$4,208,000.00",Site-Built,Principal Residence,home,1U,"$10,980.00",CRIF,750,CIB,55,,Yes,8.70960076,North,No,38,Low,Very Good,
46258,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$376,500.00",4.00%,0.7367,"$1,491.77",360,No,No,No,"$398,000.00",Site-Built,Principal Residence,home,1U,"$5,160.00",CRIF,768,EXP,25,,No,94.59798995,North,No,42,High,Very Good,
51196,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$296,500.00",4.75%,0.5222,"$1,520.00",360,Yes,No,No,"$378,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",CRIF,519,CIB,35,,Yes,78.43915344,South,No,41,Moderate,Poor ,
75017,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$196,500.00",4.50%,0.6296,"$5,692.19",360,No,No,No,"$258,000.00",Site-Built,Principal Residence,home,1U,"$3,960.00",EXP,847,CIB,55,,Yes,76.1627907,South,No,26,Moderate,Excellent,
126420,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$296,500.00",3.75%,-0.0385,$0.00,360,No,No,No,"$758,000.00",Site-Built,Principal Residence,home,1U,"$3,900.00",EXP,525,CIB,25,,No,39.11609499,North,No,45,Low,Poor ,
135340,2019,non Conforming Loan,Male,Not Pre-Approved,Veterans Affairs,Refinancing,Standard,No,No,"$96,500.00",4.75%,1.4386,$670.00,180,Yes,No,No,"$118,000.00",Site-Built,Principal Residence,home,1U,"$1,980.00",CRIF,715,CIB,55,,Yes,81.77966102,North,No,31,High,Good ,
125340,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$406,500.00",3.13%,0.0392,$0.00,180,No,No,No,"$998,000.00",Site-Built,Principal Residence,home,1U,"$21,120.00",CRIF,586,EXP,55,,No,40.73146293,South,No,18,Low,Fair,
143619,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Non-Standard,No,No,"$236,500.00",4.25%,0.6708,"$1,543.82",240,No,No,No,"$1,008,000.00",Site-Built,Principal Residence,home,1U,"$8,040.00",CIB,723,EXP,65,,Yes,23.46230159,South,No,31,Low,Good ,
149917,2019,Conforming Loan,Male,Not Pre-Approved,Veterans Affairs,Cash-out Refinancing,Standard,No,No,"$396,500.00",3.63%,0.0475,$0.00,360,No,No,No,"$438,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",CIB,514,CIB,45,,No,90.52511416,North,No,39,High,Poor ,
53303,2019,Conforming Loan,Joint,Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$486,500.00",4.25%,-0.188,$0.00,360,No,No,No,"$808,000.00",Site-Built,Principal Residence,home,1U,"$8,160.00",CRIF,738,EXP,55,,No,60.21039604,North,No,39,Moderate,Good ,
153334,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$346,500.00",4.25%,0.0459,"$4,554.41",360,No,No,No,"$468,000.00",Site-Built,Principal Residence,home,1U,"$4,560.00",CRIF,514,CIB,55,,Yes,74.03846154,North,No,37,Moderate,Poor ,
27882,2019,Conforming Loan,Male,Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$486,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$6,960.00",EQUI,775,EXP,25,,No,116.3875598,North,Yes,39,Very High,Very Good,
69521,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Non-Standard,No,No,"$336,500.00",4.38%,0.3991,"$8,448.59",360,No,No,No,"$398,000.00",Site-Built,Principal Residence,home,1U,"$5,220.00",CIB,663,CIB,25,,No,84.54773869,South,No,41,High,Fair,
121450,2019,Conforming Loan,Joint,Not Pre-Approved,Veterans Affairs,Refinancing,Standard,No,No,"$526,500.00",4.99%,0.7995,$0.00,360,No,No,No,"$518,000.00",Site-Built,Principal Residence,home,1U,"$12,000.00",CRIF,518,EXP,45,,Yes,101.6409266,North,No,35,Very High,Poor ,
126282,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$376,500.00",3.63%,0.1169,"$7,725.00",324,Yes,No,No,"$568,000.00",Site-Built,Principal Residence,home,1U,"$5,820.00",CRIF,648,CIB,45,,Yes,66.28521127,South,No,42,Moderate,Fair,
25331,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$126,500.00",3.38%,0.4068,"$1,401.13",180,No,No,No,"$148,000.00",Site-Built,Principal Residence,home,1U,"$2,760.00",CRIF,633,CIB,45,,Yes,85.47297297,North,No,41,High,Fair,
112682,2019,Conforming Loan,Female,Not Pre-Approved,Federal Housing Administration,Home Purchase,Standard,No,Yes,"$166,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$3,660.00",EQUI,740,EXP,45,,Yes,39.83253589,North,Yes,39,Low,Very Good,
138653,2019,Conforming Loan,Unknown,Not Pre-Approved,Federal Housing Administration,Cash-out Refinancing,Non-Standard,No,Yes,"$246,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$308,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",EXP,545,EXP,55,,Yes,80.03246753,South,Yes,39,High,Poor ,
106472,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$246,500.00",4.50%,0.597,"$5,342.16",360,No,No,No,"$348,000.00",Site-Built,Principal Residence,home,1U,"$3,000.00",CIB,873,EXP,74,,Yes,70.83333333,South,No,42,Moderate,Excellent,
109877,2019,Conforming Loan,Male,Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$276,500.00",4.63%,0.265,$950.00,360,No,No,No,"$368,000.00",Site-Built,Investment Property,home,1U,"$10,920.00",CIB,657,CIB,45,,No,75.13586957,South,No,43,Moderate,Fair,
142222,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$166,500.00",3.99%,0.4178,"$2,298.91",360,No,No,No,"$248,000.00",Site-Built,Principal Residence,home,1U,"$4,620.00",CIB,830,CIB,35,,Yes,67.13709677,South,No,37,Moderate,Excellent,
142037,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$466,500.00",3.99%,0.4193,$862.40,360,No,No,No,"$668,000.00",Site-Built,Principal Residence,home,1U,"$5,880.00",CRIF,649,EXP,65,,No,69.83532934,North,No,37,Moderate,Fair,
121111,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$186,500.00",3.38%,0.3179,"$1,114.54",180,No,No,No,"$408,000.00",Site-Built,Principal Residence,home,1U,"$8,100.00",CRIF,748,EXP,35,,No,45.71078431,South,No,11,Low,Very Good,
76719,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$656,500.00",4.00%,0.2832,$0.00,360,No,No,No,"$748,000.00",Site-Built,Principal Residence,home,1U,"$10,560.00",CIB,794,EXP,35,,No,87.76737968,South,No,32,High,Very Good,
86926,2019,Conforming Loan,Female,Pre-Approved,Federal Housing Administration,Home Purchase,Standard,No,Yes,"$356,500.00",3.75%,0.9006,$0.00,360,No,No,No,"$388,000.00",Site-Built,Principal Residence,home,1U,"$4,980.00",CRIF,702,CIB,25,,No,91.8814433,North,No,52,High,Good ,
145936,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$206,500.00",3.99%,0.0027,"$4,737.50",360,No,No,No,"$358,000.00",Site-Built,Principal Residence,home,1U,"$3,780.00",EXP,675,CIB,45,,Yes,57.68156425,South,No,44,Low,Good ,
35738,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$426,500.00",3.88%,0.1236,$0.00,240,No,No,No,"$748,000.00",Site-Built,Principal Residence,home,1U,"$7,860.00",CRIF,874,EXP,55,,No,57.01871658,North,No,37,Low,Excellent,
75300,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$546,500.00",3.75%,-0.0353,"$3,800.00",360,No,No,No,"$778,000.00",Site-Built,Principal Residence,home,1U,"$6,060.00",CRIF,798,EXP,35,,No,70.24421594,North,No,46,Moderate,Very Good,
171535,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$76,500.00",3.99%,1.3545,"$2,909.43",240,No,No,No,"$128,000.00",Site-Built,Principal Residence,home,1U,"$1,980.00",EXP,566,CIB,45,,Yes,59.765625,North,No,33,Low,Poor ,
125816,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$346,500.00",4.99%,0.5035,$195.00,360,No,No,No,"$568,000.00",Site-Built,Principal Residence,home,1U,"$4,500.00",EXP,880,CIB,45,,Yes,61.00352113,Central,No,42,Moderate,Excellent,
164490,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$366,500.00",3.99%,0.3831,$0.00,360,Yes,No,No,"$438,000.00",Site-Built,Principal Residence,home,1U,"$6,360.00",EXP,682,EXP,55,,Yes,83.67579909,North,Yes,42,High,Good ,
99194,2019,Conforming Loan,Unknown,Not Pre-Approved,Federal Housing Administration,Refinancing,Standard,No,Yes,"$236,500.00",3.49%,0.8666,"$8,299.97",360,No,Yes,No,"$288,000.00",Site-Built,Principal Residence,home,1U,"$4,200.00",EXP,881,CIB,35,,Yes,82.11805556,South,No,57,High,Excellent,
85610,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$126,500.00",3.13%,0.1923,"$1,758.00",168,No,No,No,"$628,000.00",Site-Built,Principal Residence,home,1U,"$11,820.00",CIB,669,CIB,55,,Yes,20.1433121,North,No,20,Low,Fair,
151231,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$436,500.00",3.50%,-0.0703,"$1,777.65",324,Yes,No,No,"$628,000.00",Site-Built,Principal Residence,home,1U,"$5,340.00",CRIF,665,CIB,45,,No,69.50636943,North,No,49,Moderate,Fair,
110904,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$316,500.00",4.13%,0.5375,"$6,105.00",360,No,No,No,"$378,000.00",Site-Built,Principal Residence,home,1U,"$9,720.00",CRIF,502,EXP,35,,Yes,83.73015873,North,No,49,High,Poor ,
147170,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$256,500.00",3.63%,0.0112,$0.00,360,No,No,No,"$618,000.00",Site-Built,Principal Residence,home,1U,"$4,800.00",CIB,705,CIB,35,,No,41.50485437,North,No,36,Low,Good ,
135477,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$206,500.00",3.38%,0.4611,"$5,150.00",120,No,No,No,"$758,000.00",Site-Built,Principal Residence,home,1U,"$7,860.00",CIB,552,CIB,55,,Yes,27.24274406,North,No,30,Low,Poor ,
87642,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Home Improvement,Standard,No,No,"$106,500.00",3.99%,0.9262,"$3,160.00",180,No,No,No,"$378,000.00",Site-Built,Principal Residence,home,1U,"$3,060.00",EXP,546,CIB,55,,Yes,28.17460317,Central,No,40,Low,Poor ,
102484,2019,non Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$116,500.00",3.99%,0.3831,$0.00,180,No,No,No,"$208,000.00",Site-Built,Principal Residence,home,1U,"$5,940.00",CRIF,760,EXP,55,,Yes,56.00961538,South,Yes,27,Low,Very Good,
107110,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$556,500.00",3.75%,0.1351,"$4,812.85",360,No,No,No,"$788,000.00",Site-Built,Principal Residence,home,1U,"$8,580.00",CIB,557,EXP,55,,Yes,70.62182741,South,No,32,Moderate,Poor ,
107000,2019,non Conforming Loan,Unknown,Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$646,500.00",4.50%,0.39,"$2,867.56",360,No,No,No,"$728,000.00",Site-Built,Principal Residence,home,1U,"$11,520.00",CRIF,572,CIB,25,,Yes,88.80494505,South,No,33,High,Poor ,
98946,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$286,500.00",4.88%,0.9057,"$5,525.00",360,No,No,No,"$388,000.00",Site-Built,Investment Property,home,1U,"$8,460.00",EXP,562,CIB,45,,Yes,73.84020619,South,No,48,Moderate,Poor ,
26440,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$236,500.00",2.99%,-0.0956,"$1,685.00",180,No,No,No,"$658,000.00",Site-Built,Principal Residence,home,1U,"$5,100.00",EXP,697,CIB,55,,No,35.94224924,North,No,36,Low,Good ,
88772,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$376,500.00",3.63%,0.4152,$0.00,240,No,No,No,"$548,000.00",Site-Built,Principal Residence,home,1U,"$4,800.00",EXP,512,EXP,35,,No,68.70437956,North,No,43,Moderate,Poor ,
102320,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$246,500.00",4.50%,1.0325,"$7,987.50",360,No,No,No,"$358,000.00",Site-Built,Investment Property,home,1U,"$9,720.00",CIB,629,CIB,45,,Yes,68.8547486,South,No,47,Moderate,Fair,
117648,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$326,500.00",3.38%,-0.0476,"$4,245.00",360,Yes,Yes,No,"$478,000.00",Site-Built,Principal Residence,home,1U,"$9,960.00",CRIF,602,EXP,25,,No,68.30543933,North,No,8,Moderate,Fair,
146638,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$696,500.00",3.88%,0.1489,$94.20,360,No,No,No,"$878,000.00",Site-Built,Principal Residence,home,1U,"$9,420.00",CRIF,857,EXP,45,,No,79.32801822,North,No,38,Moderate,Excellent,
25813,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$686,500.00",3.88%,0.293,$0.00,360,No,No,No,"$768,000.00",Site-Built,Principal Residence,home,1U,"$9,360.00",CRIF,806,CIB,35,,No,89.38802083,South,No,42,High,Excellent,
171758,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$426,500.00",3.38%,-0.0428,"$8,075.00",360,No,No,No,"$528,000.00",Site-Built,Principal Residence,home,1U,"$8,580.00",CIB,876,CIB,45,,Yes,80.77651515,South,No,25,High,Excellent,
66276,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$126,500.00",4.50%,1.1892,"$3,351.75",360,No,No,No,"$198,000.00",Site-Built,Secondary Residence,home,1U,"$4,680.00",EXP,647,CIB,65,,Yes,63.88888889,North,No,30,Moderate,Fair,
138358,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$186,500.00",4.13%,1.2882,"$4,683.60",180,No,No,No,"$238,000.00",Site-Built,Principal Residence,home,1U,"$5,220.00",CRIF,506,CIB,35,,Yes,78.36134454,South,No,41,Moderate,Poor ,
84731,2019,non Conforming Loan,Unknown,Not Pre-Approved,Veterans Affairs,Cash-out Refinancing,Standard,No,No,"$576,500.00",3.63%,-0.0225,$0.00,360,No,No,No,"$668,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",EXP,873,CIB,55,,Yes,86.30239521,South,No,39,High,Excellent,
57963,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$256,500.00",4.38%,0.238,$409.02,360,No,No,No,"$278,000.00",Site-Built,Secondary Residence,home,1U,"$14,640.00",CIB,531,CIB,45,,No,92.26618705,North,No,44,High,Poor ,
128158,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$426,500.00",3.88%,0.2165,$0.00,360,No,No,No,"$488,000.00",Site-Built,Principal Residence,home,1U,"$7,560.00",EXP,707,EXP,55,,No,87.39754098,North,No,41,High,Good ,
45159,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$466,500.00",4.38%,1.2667,"$12,463.36",180,No,No,No,"$578,000.00",Site-Built,Investment Property,home,1U,"$20,100.00",CIB,822,CIB,45,,No,80.70934256,North,No,41,High,Excellent,
132812,2019,Conforming Loan,Joint,Not Pre-Approved,Veterans Affairs,Cash-out Refinancing,Standard,No,No,"$476,500.00",3.49%,-0.2507,$0.00,360,No,No,No,"$568,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",EXP,572,EXP,74,,Yes,83.89084507,North,No,39,High,Poor ,
80403,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$406,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$428,000.00",Site-Built,Principal Residence,home,1U,"$6,840.00",CRIF,502,EXP,35,,No,94.97663551,North,Yes,41,High,Poor ,
63793,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$166,500.00",3.99%,0.3831,$0.00,180,No,No,No,"$238,000.00",Site-Built,Principal Residence,home,1U,"$3,600.00",CRIF,819,CIB,45,,Yes,69.95798319,South,Yes,39,Moderate,Excellent,
134615,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$86,500.00",4.75%,0.8704,"$2,599.90",360,Yes,No,No,"$98,000.00",Site-Built,Principal Residence,home,1U,"$3,300.00",CIB,834,CIB,0,,Yes,88.26530612,South,No,26,High,Excellent,
106106,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$206,500.00",3.75%,0.2488,"$4,265.00",324,No,No,No,"$318,000.00",Site-Built,Principal Residence,home,1U,"$4,620.00",CIB,702,EXP,65,,Yes,64.93710692,South,No,20,Moderate,Good ,
69536,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$256,500.00",3.99%,0.3831,$0.00,300,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$6,840.00",EQUI,620,EXP,55,,Yes,61.36363636,North,Yes,39,Moderate,Fair,
37188,2019,Conforming Loan,Male,Not Pre-Approved,Veterans Affairs,Cash-out Refinancing,Standard,No,No,"$166,500.00",3.63%,-0.1275,$313.81,360,No,No,No,"$178,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",CRIF,625,CIB,55,,Yes,93.53932584,North,No,39,High,Fair,
128886,2019,non Conforming Loan,Unknown,Not Pre-Approved,Federal Housing Administration,Refinancing,Standard,No,Yes,"$116,500.00",4.63%,1.3158,"$1,241.94",360,No,No,No,"$148,000.00",Site-Built,Principal Residence,home,1U,"$2,460.00",CRIF,663,CIB,45,,Yes,78.71621622,South,No,58,Moderate,Fair,
75208,2019,Conforming Loan,Male,Not Pre-Approved,Federal Housing Administration,Cash-out Refinancing,Standard,No,Yes,"$456,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,2U,$0.00,EQUI,670,EXP,35,,No,109.2105263,North,Yes,39,Very High,Good ,
164511,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$236,500.00",3.63%,0.6964,"$2,706.25",240,No,No,No,"$528,000.00",Site-Built,Principal Residence,home,1U,"$4,680.00",CIB,770,CIB,65,,Yes,44.79166667,North,No,49,Low,Very Good,
172788,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$286,500.00",3.99%,0.3831,$0.00,360,Yes,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$10,500.00",EQUI,799,EXP,45,,Yes,68.54066986,North,Yes,39,Moderate,Very Good,
33868,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Refinancing,Non-Standard,No,No,"$196,500.00",4.25%,0.7823,"$1,626.00",180,No,No,No,"$238,000.00",Site-Built,Principal Residence,home,1U,"$3,540.00",EXP,704,CIB,35,,Yes,82.56302521,Central,No,44,High,Good ,
72073,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$516,500.00",4.00%,0.3407,"$1,488.70",360,No,No,No,"$1,018,000.00",Site-Built,Principal Residence,home,1U,"$12,060.00",CRIF,864,EXP,65,,No,50.7367387,North,No,33,Low,Excellent,
