ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
45561,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,386500,4.125,0.2107,12610,360,not_neg,not_int,not_lpsm,488000,sb,sr,home,1U,7440,CRIF,685,EXP,>74,to_inst,79.20081967,North,direct,0,47
137507,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,336500,3.625,0.0243,7475,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,9180,CRIF,556,EXP,65-74,to_inst,80.50239234,North,direct,0,44
163726,2019,cf,Male,nopre,type2,p4,l2,nopc,b/c,276500,4.75,1.7796,658.7,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,6840,CIB,872,CIB,35-44,to_inst,99.46043165,south,direct,0,57
132467,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,546500,,,,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,2160,EXP,900,EXP,>74,to_inst,67.63613861,south,direct,1,53
57232,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,5.25,1.0751,3512.5,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,3540,CIB,560,CIB,55-64,to_inst,42.9245283,central,direct,0,36
89562,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,246500,,,,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,3360,CRIF,564,EXP,45-54,not_inst,40.54276316,North,direct,1,43
88937,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,3.99,0.4531,0,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,11040,CRIF,524,EXP,45-54,not_inst,68.20866142,North,direct,0,15
83784,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,166500,,,,360,not_neg,not_int,not_lpsm,158000,sb,ir,home,1U,3180,EXP,804,CIB,55-64,to_inst,105.3797468,south,direct,1,45
135762,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,296500,3.75,0.8069,4308.99,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,3960,CIB,886,CIB,55-64,to_inst,87.72189349,south,direct,0,49
126012,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,466500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7680,EQUI,784,EXP,35-44,not_inst,,North,direct,1,
143227,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,3.375,-0.0711,11945.43,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,7020,EXP,597,EXP,55-64,to_inst,56.26649077,North,direct,0,34
25412,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,196500,3.75,0.605,1410.34,240,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,2760,CIB,756,EXP,45-54,not_inst,70.68345324,south,direct,0,47
49335,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,96500,3.99,1.2322,3170.38,240,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,3120,CIB,654,CIB,65-74,to_inst,36.00746269,south,direct,0,22
113301,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2580,EQUI,881,EXP,55-64,to_inst,,North,direct,1,
38704,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,246500,3.5,-0.1418,3409.62,360,neg_amm,not_int,not_lpsm,408000,sb,pr,home,1U,5040,CRIF,561,CIB,65-74,to_inst,60.41666667,south,direct,0,58
108309,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10800,EQUI,513,EXP,55-64,to_inst,,North,direct,1,
111383,2019,,Joint,nopre,type1,p3,l1,nopc,nob/c,146500,4.125,0.3048,379.88,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,2340,CRIF,605,EXP,55-64,not_inst,54.6641791,North,direct,0,32
116862,2019,cf,Joint,pre,type2,p1,l2,nopc,b/c,166500,4.125,1.3018,4832.47,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,5700,CRIF,832,EXP,25-34,to_inst,99.10714286,North,direct,0,35
143048,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,216500,4.625,1.8362,3806.59,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,12120,EXP,736,EXP,45-54,to_inst,83.91472868,North,direct,0,39
63662,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,316500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1800,EQUI,667,EXP,65-74,to_inst,,south,direct,1,
148811,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,206500,3.5,0.8348,5634.93,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,4980,CRIF,549,CIB,35-44,to_inst,94.72477064,North,direct,0,48
62958,2019,ncf,Male,nopre,type1,p3,l2,nopc,nob/c,576500,,,,300,neg_amm,int_only,not_lpsm,788000,sb,pr,home,1U,9780,CIB,716,CIB,25-34,to_inst,73.15989848,south,direct,1,30
108537,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,346500,,,,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,3960,EXP,827,EXP,35-44,not_inst,94.1576087,south,direct,1,51
123668,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,556500,,,,360,not_neg,not_int,not_lpsm,798000,sb,pr,home,1U,6840,EXP,624,CIB,35-44,not_inst,69.73684211,south,direct,1,49
128344,2019,ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,776500,,,,360,not_neg,not_int,not_lpsm,1008000,sb,pr,home,1U,8580,CRIF,552,EXP,65-74,not_inst,77.03373016,North,direct,1,51
30798,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,276500,4.125,0.71,166.9,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,4740,CRIF,807,CIB,25-34,not_inst,96.00694444,North,direct,0,44
35942,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,306500,3.375,0.2688,0,180,not_neg,not_int,not_lpsm,1298000,sb,pr,home,1U,8940,EXP,568,CIB,45-54,not_inst,23.61325116,south,direct,0,31
125219,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,4.125,0.7659,6190,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,7020,CIB,687,CIB,55-64,to_inst,77.51572327,south,direct,0,36
161158,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,3.75,0.1124,3673,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,2640,EXP,596,CIB,45-54,to_inst,61.93467337,North,direct,0,43
101358,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,186500,3.5,0.2228,4026.95,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,4560,EXP,693,EXP,65-74,to_inst,89.66346154,North,direct,0,6
110761,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,416500,3.5,0.0822,3320,360,not_neg,int_only,not_lpsm,468000,sb,pr,home,1U,4380,CRIF,779,CIB,25-34,to_inst,88.9957265,south,direct,0,48
171245,2019,,Male,nopre,type2,p3,l1,nopc,b/c,156500,4.125,0.7191,0,360,not_neg,not_int,not_lpsm,188000,sb,pr,home,1U,2520,CIB,705,CIB,55-64,to_inst,83.24468085,North,direct,0,37
39049,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,96500,4.5,0.4951,2651.5,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1U,1200,CIB,643,CIB,65-74,to_inst,81.77966102,central,direct,0,54
150309,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,316500,4.5,0.241,801.28,360,neg_amm,not_int,not_lpsm,398000,sb,pr,home,1U,3300,CRIF,639,CIB,35-44,not_inst,79.52261307,south,direct,0,46
78313,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,106500,,,,360,neg_amm,not_int,not_lpsm,118000,sb,pr,home,1U,600,EXP,738,CIB,45-54,to_inst,90.25423729,south,direct,1,55
142749,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,226500,4.5,1.1866,6729,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,5760,EXP,678,EXP,25-34,to_inst,81.47482014,south,direct,0,44
135939,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,366500,3.5,-0.2867,973.8,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,3720,CIB,814,CIB,25-34,not_inst,99.5923913,North-East,direct,0,42
172516,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,346500,,,,360,neg_amm,not_int,not_lpsm,368000,sb,pr,home,1U,9180,CRIF,747,CIB,<25,to_inst,94.1576087,south,direct,1,29
96897,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,306500,,,,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,4260,EXP,716,EXP,55-64,to_inst,114.3656716,North,direct,1,46
123350,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,576500,3.375,-0.1797,4966.5,360,not_neg,not_int,not_lpsm,1018000,sb,pr,home,1U,15120,CRIF,630,EXP,25-34,not_inst,56.63064833,North,direct,0,23
99419,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7620,EQUI,720,EXP,35-44,to_inst,,central,direct,1,
170429,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,176500,3.75,0.9128,6348.46,144,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,7740,EXP,787,EXP,45-54,to_inst,61.28472222,south,direct,0,33
66414,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,466500,3.375,-0.4204,87.76,360,not_neg,not_int,not_lpsm,998000,sb,pr,home,1U,11940,CRIF,705,EXP,45-54,not_inst,46.74348697,south,direct,0,8
78131,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,226500,3.75,0.282,2877.25,360,neg_amm,not_int,not_lpsm,388000,sb,pr,home,1U,3240,CRIF,513,CIB,45-54,to_inst,58.37628866,North,direct,0,47
70516,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,356500,,,,360,not_neg,not_int,lpsm,,sb,pr,home,1U,6180,EQUI,729,EXP,45-54,to_inst,,south,direct,1,
41607,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,2.99,0.248,4004.13,180,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,5460,CIB,601,CIB,25-34,to_inst,74.28057554,south,direct,0,46
79155,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,376500,3.99,0.2426,579.53,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,4440,CIB,542,CIB,35-44,not_inst,66.28521127,North,direct,0,38
113523,2019,ncf,Joint,nopre,type1,p4,l2,nopc,nob/c,806500,,,,300,neg_amm,not_int,not_lpsm,1058000,sb,pr,home,1U,16320,CRIF,867,EXP,55-64,not_inst,76.22873346,North,direct,1,37
101681,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,356500,3.99,0.3878,8238.75,360,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,8640,CRIF,604,EXP,65-74,to_inst,68.82239382,North,direct,0,31
44767,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,86500,3.625,1.3513,3450,96,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,6180,CIB,541,EXP,45-54,to_inst,43.68686869,central,direct,0,31
57130,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,166500,4.5,1.1192,4468.78,240,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,4320,CRIF,577,CIB,35-44,to_inst,64.53488372,North,direct,0,42
117678,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,116500,3.99,0.4264,3294.75,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,1620,CRIF,570,CIB,55-64,to_inst,58.83838384,south,direct,0,48
159212,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,276500,4.99,0.7875,0,360,not_neg,not_int,not_lpsm,378000,sb,ir,home,1U,5820,CIB,648,CIB,65-74,not_inst,73.14814815,North,direct,0,42
54078,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,146500,,,,180,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,2040,CRIF,566,CIB,45-54,to_inst,56.78294574,south,direct,1,41
55044,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,226500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2700,EQUI,810,EXP,25-34,not_inst,,south,direct,1,
112464,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,56500,,,,180,neg_amm,not_int,not_lpsm,228000,sb,pr,home,1U,1680,EXP,566,CIB,45-54,to_inst,24.78070175,North,direct,1,39
85095,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,136500,,,,360,not_neg,int_only,not_lpsm,148000,sb,pr,home,1U,3480,EXP,805,EXP,35-44,to_inst,92.22972973,North,direct,1,28
52548,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,166500,3.75,0.3155,2091.5,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,3120,CRIF,622,EXP,45-54,to_inst,84.09090909,south,direct,0,36
52273,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,226500,3.99,0.7711,4223.9,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,5100,CIB,861,CIB,35-44,to_inst,78.64583333,south,direct,0,50
156560,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,276500,3.625,0.6945,0,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,,CIB,696,CIB,25-34,to_inst,96.00694444,south,direct,0,
120765,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,296500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8580,EQUI,893,EXP,55-64,not_inst,,North,direct,1,
85834,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,426500,3.375,-0.2081,0,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,7500,CRIF,701,CIB,25-34,to_inst,89.22594142,North,direct,0,41
153201,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,206500,4.25,0.0941,115,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,8160,CRIF,762,EXP,25-34,not_inst,80.03875969,North,direct,0,35
105041,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,626500,3.875,0.2117,9390,360,not_neg,not_int,not_lpsm,878000,sb,pr,home,1U,12540,CRIF,723,CIB,45-54,not_inst,71.35535308,south,direct,0,28
77808,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,546500,3.625,0.3916,0,360,neg_amm,not_int,not_lpsm,558000,sb,pr,home,1U,,EXP,808,CIB,35-44,not_inst,97.9390681,North,direct,0,
120208,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,256500,3.99,0.3687,5000,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,3540,CRIF,847,CIB,>74,to_inst,59.92990654,central,direct,0,42
125435,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,556500,3.625,0.144,1795,360,not_neg,not_int,not_lpsm,598000,sb,pr,home,1U,6600,CIB,812,EXP,25-34,not_inst,93.06020067,North,direct,0,45
96352,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,416500,4.25,0.252,10427.33,360,not_neg,not_int,not_lpsm,708000,sb,pr,home,1U,8580,EXP,829,CIB,45-54,to_inst,58.82768362,south,direct,0,44
54006,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,4,0.256,1269.56,360,neg_amm,not_int,not_lpsm,808000,sb,pr,home,1U,8160,CRIF,672,EXP,25-34,not_inst,71.3490099,North,direct,0,35
151015,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,446500,3.875,-0.433,0,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1U,7800,EXP,647,CIB,35-44,not_inst,69.98432602,south,direct,0,27
76192,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,366500,3.99,0.322,7254.38,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,4380,CRIF,553,CIB,55-64,to_inst,80.02183406,North,direct,0,43
49043,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,116500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2640,EQUI,791,EXP,<25,to_inst,,south,direct,1,
106377,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,3.25,0.5991,6654,180,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,3000,CRIF,624,EXP,65-74,to_inst,39.18685121,south,direct,0,45
152020,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,206500,,,,180,not_neg,int_only,not_lpsm,268000,sb,sr,home,1U,6420,CIB,744,EXP,45-54,to_inst,77.05223881,central,direct,1,56
72176,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,316500,3.99,0.4408,3247.19,360,not_neg,int_only,not_lpsm,368000,sb,pr,home,1U,8700,CIB,522,CIB,35-44,to_inst,86.00543478,south,direct,0,26
115444,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,386500,4.125,0.2615,11313.29,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1U,4740,CRIF,693,CIB,45-54,not_inst,62.54045307,south,direct,0,44
28306,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,3.75,-0.0945,4784.6,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,2400,CIB,858,EXP,65-74,to_inst,50.49212598,North,direct,0,46
79132,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,446500,3.5,-0.1231,0,324,neg_amm,not_int,not_lpsm,658000,sb,pr,home,1U,10920,CIB,639,CIB,45-54,not_inst,67.85714286,North,direct,0,36
132011,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,,,,240,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5400,EQUI,897,EXP,55-64,to_inst,,North,direct,1,
55050,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,3.25,0.1852,821.76,180,not_neg,int_only,not_lpsm,1408000,sb,pr,home,1U,6780,CRIF,892,EXP,65-74,not_inst,22.47869318,North,direct,0,41
31647,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,196500,4.75,0.5043,704,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,3840,EXP,653,EXP,25-34,not_inst,73.32089552,North,direct,0,48
93429,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,426500,4.875,1.4196,6562.5,360,not_neg,not_int,not_lpsm,948000,sb,ir,home,1U,4440,EXP,811,EXP,55-64,to_inst,44.98945148,North,direct,0,44
128180,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,666500,3.125,-0.0661,818.37,180,not_neg,not_int,not_lpsm,998000,sb,pr,home,1U,14400,CIB,790,CIB,45-54,not_inst,66.78356713,south,direct,0,46
32145,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,366500,,,,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,7200,CIB,582,CIB,35-44,to_inst,94.45876289,south,direct,1,49
91096,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,396500,2.99,0.1266,8706.88,180,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,9600,CIB,576,CIB,35-44,to_inst,60.25835866,North,direct,0,47
163023,2019,,Female,nopre,type1,p4,l1,nopc,nob/c,96500,4.56,0.7296,2315.97,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,2160,CRIF,759,CIB,55-64,not_inst,44.26605505,south,direct,0,40
119774,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,656500,2.75,0.0643,11323.93,180,not_neg,not_int,not_lpsm,688000,sb,pr,home,1U,14160,EXP,592,CIB,35-44,not_inst,95.42151163,south,direct,0,30
130495,2019,ncf,Joint,,type1,p1,l1,nopc,nob/c,1046500,4.625,0.2853,2474.34,360,not_neg,not_int,not_lpsm,1308000,sb,pr,home,1U,20700,CIB,746,EXP,35-44,not_inst,80.00764526,North,direct,0,41
137368,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,516500,4.5,0.5321,7469.5,360,not_neg,not_int,not_lpsm,828000,sb,pr,home,1U,25740,EXP,864,CIB,65-74,to_inst,62.37922705,south,direct,0,21
148557,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,96500,,,,180,not_neg,not_int,lpsm,,sb,pr,home,1U,1980,EQUI,753,EXP,>74,to_inst,,North-East,direct,1,
141865,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,326500,3.5,0.1849,7063.55,300,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,9960,CRIF,500,EXP,35-44,to_inst,61.83712121,south,direct,0,32
125825,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,126500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,2280,EQUI,514,EXP,45-54,to_inst,,south,direct,1,
162090,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,456500,4.18,0.0706,10329.78,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,7320,CRIF,844,CIB,35-44,to_inst,80.36971831,south,direct,0,22
159515,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,556500,3.375,-0.1197,6152.5,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1U,10620,EXP,714,EXP,55-64,to_inst,90.04854369,North,direct,0,42
48855,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,3.625,-0.0728,3313.9,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,8220,CIB,763,CIB,45-54,not_inst,60.21039604,south,direct,0,31
142403,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,246500,3.875,0.564,5440,180,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,10560,CIB,717,EXP,35-44,not_inst,72.92899408,North-East,direct,0,21
26331,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,626500,3.75,0.076,3128,360,not_neg,not_int,not_lpsm,1488000,sb,pr,home,1U,20580,CRIF,700,EXP,55-64,to_inst,42.10349462,North,direct,0,29
47936,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,3.875,0.2176,4750,360,not_neg,not_int,not_lpsm,958000,sb,pr,home,1U,8280,EXP,568,EXP,55-64,to_inst,37.21294363,south,direct,0,25
138195,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,526500,3.625,-0.1449,3189.32,360,not_neg,not_int,not_lpsm,898000,sb,pr,home,1U,5760,CIB,725,CIB,35-44,not_inst,58.63028953,south,direct,0,46
89791,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,196500,4.5,0.0852,3980,360,not_neg,not_int,not_lpsm,788000,sb,pr,home,1U,2580,CIB,710,CIB,35-44,not_inst,24.93654822,south,direct,0,61
70143,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,4.375,0.0922,0,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,6180,CIB,532,CIB,25-34,not_inst,92.14015152,North,direct,0,45
127738,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,566500,3.875,0.2706,11213.36,360,not_neg,not_int,not_lpsm,928000,sb,pr,home,1U,12540,CRIF,586,EXP,35-44,to_inst,61.04525862,south,direct,0,41
56645,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,516500,3.49,-0.3088,678.5,360,not_neg,not_int,not_lpsm,668000,sb,pr,home,1U,14940,EXP,570,EXP,45-54,not_inst,77.32035928,south,direct,0,26
143351,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,246500,3.75,0.9006,,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,,CIB,834,CIB,45-54,to_inst,91.97761194,North,direct,0,
168237,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,226500,3.99,0.7132,5690,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,2460,CRIF,852,CIB,>74,to_inst,73.53896104,North,direct,0,44
77381,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,376500,3.875,0.227,0,360,neg_amm,not_int,not_lpsm,428000,sb,pr,home,1U,,EXP,632,EXP,65-74,to_inst,87.96728972,south,direct,0,
112205,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,326500,3.875,0.3795,3194.72,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,5700,CRIF,802,EXP,55-64,not_inst,78.11004785,North,direct,0,49
105032,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,256500,,,,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,6900,CIB,737,EXP,65-74,not_inst,78.20121951,North,direct,1,37
172464,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,336500,3.99,0.3125,0,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,7140,EXP,849,CIB,35-44,not_inst,89.02116402,North,direct,0,34
47420,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,4.5,0.9689,2833.75,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,3060,CRIF,507,EXP,65-74,to_inst,58.39552239,south,direct,0,41
141599,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,266500,,,,180,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,4200,CRIF,804,CIB,55-64,not_inst,58.18777293,North,direct,1,49
106619,2019,ncf,Male,nopre,type3,p3,l1,nopc,nob/c,256500,,,,180,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,6660,EXP,531,CIB,55-64,to_inst,66.10824742,North,direct,1,43
75524,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,306500,3.99,0.1527,9875,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,4440,EXP,615,CIB,45-54,to_inst,77.01005025,south,direct,0,35
50104,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,4.25,1.1327,3850,180,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,2880,CRIF,859,EXP,65-74,to_inst,38.12849162,North,direct,0,41
127621,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,186500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,2640,EQUI,702,EXP,65-74,to_inst,,south,direct,1,
26682,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,186500,3.375,-0.1056,5962.5,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,2700,EXP,886,CIB,65-74,to_inst,52.09497207,North,direct,0,41
114706,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,36500,,,,360,not_neg,not_int,lpsm,,sb,pr,home,1U,3840,EQUI,545,EXP,45-54,to_inst,,North,direct,1,
154370,2019,cf,Female,pre,type1,p1,l2,nopc,nob/c,196500,3.99,0.4465,4169.83,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,3120,EXP,550,CIB,25-34,to_inst,94.47115385,south,direct,0,49
